Column1;Column2;Column3
Bank BCA Jl. Joglo Raya, Rukan Botanic Junction Blok I 10 No. 53 & 55. Jakarta Barat,;Jl. Joglo Raya, Rukan Botanic Junction Blok I 10 No. 53 & 55, RT.7/RW.9, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11640;https://www.google.com/maps/place/BCA+KCP+Puri+Botanical/@-6.2192144,106.7404088,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7bf9a907087:0x405f5d419b21a777!8m2!3d-6.2192144!4d106.7425975!16s%2Fg%2F11rylkq4lk?entry=ttu
BCA KCP Puri Kembangan;;https://www.google.com/maps/search/Bank+BCA+Jln.+Raya+Kembangan+No.+3A.+Jakarta+Barat,/@-6.1789929,106.7216558,14z/data=!3m1!4b1?entry=ttu
Bank BCA Komplek Ruko Puri Mansion Blok B No. 30, 31 dan 32, Jl. Lingkar Luar Barat, Puri Kembangan. Jakarta Barat,;Komplek Ruko Puri Mansion Blok B No. 30, 31 dan 32, Jl. Lkr. Luar Barat, Puri, Kec. Kembangan, Daerah Khusus Ibukota Jakarta 11610;https://www.google.com/maps/place/BCA+KCP+Puri+Mansion/@-6.180145,106.7256023,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7b3e4fc7f3d:0x5a7815bb968157cc!8m2!3d-6.180145!4d106.727791!16s%2Fg%2F11rylkss7n?entry=ttu
Bca Kcp Rantai Mulia Kencana;;https://www.google.com/maps/search/Bank+BCA+Jln.+Pesanggrahan+No.+28-29,+Puri+Kencana+Kembangan+Selatan.+Jakarta+Barat,/@-6.1876119,106.7275062,14z/data=!3m1!4b1?entry=ttu
BCA KCP Relasi Indah;;https://www.google.com/maps/search/Bank+BCA+Jl.Panjang+No.11.+Jakarta+Barat,/@-6.1865924,106.7464321,14z/data=!3m1!4b1?entry=ttu
Bank BCA Sekolah Ricci, Jln. Kemenangan III/70. Jakarta Barat,;10, Jl. Kemenangan III No.70, RT.3/RW.4, Glodok, Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120;https://www.google.com/maps/place/BCA+KCP+Ricci/@-6.14338,106.8093783,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f6042c078dbf:0x546c7e2f30b6f92b!8m2!3d-6.14338!4d106.811567!16s%2Fg%2F1q6j72fxf?entry=ttu
Bank BCA Gedung Roxy Square – Basement Blok A2, Jln. Kyai Tapa no.1. Jakarta Barat,;Jl. Kyai Tapa No.1, RT.10/RW.10, Cideng, Kecamatan Gambir, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 10150;https://www.google.com/maps/place/BCA+KCP+ROXY+SQUARE/@-6.1664164,106.79702,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f668a5f4038d:0x42b1159a14e9f92d!8m2!3d-6.1664164!4d106.7992087!16s%2Fg%2F11b6gf6skk?entry=ttu
Bank BCA Komp. Ruko Season City Blok E No. 8-9 Jembatan Besi. Jakarta Barat,;Komp. Ruko Season City Blok E No. 8-9, Jl. Jembatan Besi Raya No.13, RT.13/RW.1, Jemb. Besi, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11320;https://www.google.com/maps/place/BCA+KCP+Seasons+City/@-6.1532708,106.7948048,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f615b766c18f:0xdac7865e1bea6f54!8m2!3d-6.1532708!4d106.7969935!16s%2Fg%2F1q5gm_lzd?entry=ttu
Bank BCA Jln. Surya Utama Blok V/31. Jakarta Barat,;Jl. Surya Utama Blok V/31, Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520;https://www.google.com/maps/place/BCA+KCP+Sunrise+Garden/@-6.1714071,106.7601957,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7aefabdaaaf:0x3e0fa889b41440be!8m2!3d-6.1714071!4d106.7623844!16s%2Fg%2F1w0dk9yh?entry=ttu
Bank BCA Jl.Taman Aries Blok E1 No.2A & 2B Meruya Utara. Jakarta Barat,;Rukan Grand Aries Niaga, Jalan Taman Aries Blok E1 No.2A-B, Meruya Utara, Kembangan, RT.12/RW.8, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620;https://www.google.com/maps/place/BCA/@-6.1917022,106.7472638,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7131d4abaf3:0x34a4cebe23930858!8m2!3d-6.1917022!4d106.7494525!16s%2Fg%2F11b5pj0kkj?entry=ttu
BCA Komp. Taman Harapan Indah Blok EE, TambAngkeora, 11330, AngkRT.6/RW No.1, RT.13/RW.7, Jelambar Baru, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460;;https://www.google.com/maps/search/Bank+BCA+Komp.+Taman+Harapan+Indah+Blok+EE+No.1,+Jelambar+Baru.+Jakarta+Barat,/@-6.1449101,106.7859538,17z/data=!3m1!4b1?entry=ttu
BCA KCP Taman Kencana;;https://www.google.com/maps/search/Bank+BCA+Komp.Taman+Kencana+Blok+C1%2F11,+Jln.+Kamal+Raya,+Cengkareng.+Jakarta+Barat,/@-6.1278921,106.7239149,17z/data=!3m1!4b1?entry=ttu
Bank Bca Taman Palem Lestari Jl. Taman Palem Lestari Blok C5 No.9, RT.2/RW.13, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730;;https://www.google.com/maps/search/Bank+BCA+Komp.+Perum+Taman+Palem+Lestari+C5+No.+9-11,+Cengkareng.+Jakarta+Barat,/@-6.1369813,106.7190089,17z/data=!3m1!4b1?entry=ttu
Bank BCA Ruko Taman Permata Buana, Jln. Pulau Bira III Blok D1/36-37 Kembangan, Jakarta Barat,;Ruko Taman Permata Buana, Jl. Pulau Bira III Blok D1/36-37 Kembangan, Jakarta, Daerah Khusus Ibukota Jakarta 11610;https://www.google.com/maps/place/BCA+KCP+Tmn.+Permata+Buana/@-6.1709924,106.7439795,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f798625aa3ad:0x204b8c4c26166a19!8m2!3d-6.1709924!4d106.7461682!16s%2Fg%2F1td1yclj?entry=ttu
Bank BCA Komp.Taman Ratu Blok B 5/8. Jakarta Barat,;Komp, Jl. Taman Ratu Raya Bl. Bl No.5/8, RT.1/RW.5, Duri Kepa, Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510;https://www.google.com/maps/place/BCA+KCP+Taman+Ratu/@-6.1646476,106.7696083,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f64cdcc1360f:0xb11cba223be3aa27!8m2!3d-6.1646476!4d106.771797!16s%2Fg%2F1td44slp?entry=ttu
Bca Kcp Taman Sari 11 ;;https://www.google.com/maps/search/Bank+BCA+Jln.+Taman+Sari+47-47A.+Jakarta+Barat,/@-6.1532747,106.8176989,16z/data=!3m1!4b1?entry=ttu
Bank BCA Perum. Taman Semanan Indah Blok H No. 22 & 23, Jln.Duri Kosambi. Jakarta Barat,;Perum. Taman Semanan Indah Blok H No. 22 & 23, Jl. Duri Kosambi, Jakarta, Daerah Khusus Ibukota Jakarta 11750;https://www.google.com/maps/place/BCA+KCP+Tmn.+Semanan+Indah/@-6.163874,106.7213023,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f78a07823bf1:0x896484dc73bd0d0b!8m2!3d-6.163874!4d106.723491!16s%2Fg%2F1td10pkv?entry=ttu
Jl. Tanjung Duren Raya No.6A, Tj. Duren Utara, Kec. Grogol petamburan, Jakarta, Daerah Khusus Ibukota Jakarta 11470;;https://www.google.com/maps/search/Bank+BCA+Jln.+Tanjung+Duren+3.+Jakarta+Barat,/@-6.1761096,106.7774339,16z/data=!3m1!4b1?entry=ttu
BCA KCP Tanjung Duren 1;BCA KCP Tanjung Duren  4,8(15)Bank · Jl. Tanjung Duren Raya No.3, RT.10/RW.2Tutup ? Buka Jum pukul 08.15 · 1 500 888;https://www.google.com/maps/search/Bank+BCA+Jln.+Tanjung+Duren+Raya+RT.+001%2F06+Blok+A+11+No.+6A.+Jakarta+Barat,/@-6.1787174,106.7795029,15z/data=!3m1!4b1?entry=ttu
Bank BCA Jln. Telepon Kota 34. Jakarta Barat,;ATM BCA Telepon Kota 1  Tidak ada ulasanATM · Jl. Telepon Kota No.34, RT.6/RW.2;https://www.google.com/maps/search/Bank+BCA+Jln.+Telepon+Kota+34.+Jakarta+Barat,/@-6.1451863,106.7929927,14z/data=!3m1!4b1?entry=ttu
Bank BCA Rukan Batavia, Jl.Tiang Bendera V No.42 L-M Roa Malaka,Tambora. Jakarta Barat,;Jalan Tiang Bendera 5 No.42, RT.2/RW.3, Roa Malaka, Tambora, RT.2, Roa Malaka, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11230;https://www.google.com/maps/place/BCA+KCP+Tiang+Bendera/@-6.1319967,106.8047021,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1df9ebaabec3:0xb03f618242c21fd!8m2!3d-6.1319967!4d106.8068908!16s%2Fg%2F1tnkj56k?entry=ttu
Bank BCA Jl. Tomang Raya RW No.42, RT.1/RW.3, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430;;https://www.google.com/maps/search/Bank+BCA+Jln.+Tomang+Raya+64.+Jakarta+Barat,/@-6.1755781,106.7994585,17z/data=!3m1!4b1?entry=ttu
BCA KCP Tomang Tol;;https://www.google.com/maps/search/Bank+BCA+Jln.+Arjuna+Kav.+8+A%2F1.+Jakarta+Barat,/@-6.1850782,106.7803065,16z/data=!3m1!4b1?entry=ttu
Bank Central Asia - KCP Untar I Parking lot, JL. Letjen S. Parman 1 West Jakarta Universitas Tarumanegara Blok I & P, 11440, RT.11/RW.1, North Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11440;;https://www.google.com/maps/search/Bank+BCA+Kampus+I+Universitas+Tarumanegara+Blok+I,+Jl.Letjen+S.Parman+No.1.+Jakarta+Barat,/@-6.1804364,106.7837907,15z/data=!3m1!4b1?entry=ttu
Bank BCA Jln. Utama Raya 11 E. Jakarta Barat,;Jalan Utama Raya No.11 RT.4/RW.3 Cengkareng Barat Jakarta Kota Jakarta, RT.4/RW.3, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730;https://www.google.com/maps/place/Bank+BCA+KCP+Utama+Raya/@-6.15019,106.7237611,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7f798ef9183:0x68e203120d48becf!8m2!3d-6.15019!4d106.7259498!16s%2Fg%2F1tfn5z4z?entry=ttu
Bank BCA Gedung Wisma Barito, Jln. Letjen S. Parman Kav. 62-63 Slipi. Jakarta Barat,;Wisma Barito Pacific, Gedung, Jl. Letjen S. Parman Jakarta No.Kav. 62-63, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410;https://www.google.com/maps/place/BCA+KCP+Wisma+Barito/@-6.1972192,106.7962279,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f6be1f0d0731:0x653c5bf25a6eb0a6!8m2!3d-6.1972192!4d106.7984166!16s%2Fg%2F1wbyyjjd?entry=ttu
Bank BCA Gd. Wisma Slipi Lt.1, Jl. Letjen. S. Parman Kav. 12 Slipi. Jakarta Barat,;Wisma Slipi, Gedung, Jl. Letjen S. Parman No.Kav. 12, Slipi, Daerah Khusus Ibukota Jakarta 11480;https://www.google.com/maps/place/BCA+KCP+Wisma+Slipi/@-6.1867933,106.7943113,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7edd0ca5f67:0x172b03b1a363cce4!8m2!3d-6.1867933!4d106.7965!16s%2Fg%2F11p1895vx6?entry=ttu
Podomoro University;;https://www.google.com/maps/search/Bank+BCA+Mall+Central+Park+Lt.+Ground+No.216/@-6.1778761,106.7889731,17z/data=!3m1!4b1?entry=ttu
Bank BCA Kampus II Universitas Tarumanegara Jl.Arteri S.Parman. Jakarta Barat,;Bca Kcp Untar Ii  3,0(1)Bank · Jl. Letjen S. Parman No.07, RT.4/RW.3;https://www.google.com/maps/search/Bank+BCA+Kampus+II+Universitas+Tarumanegara+Jl.Arteri+S.Parman.+Jakarta+Barat,/@-6.1805234,106.7837967,15z/data=!3m1!4b1?entry=ttu
Bank BCA The City Tower, Ground Floor Jln. MH. Thamrin No. 81 Jakarta Pusat, JK;The City Tower, Ground Floor, Jl. M.H. Thamrin No.81, RT.1/RW.6, Dukuh Atas, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310;https://www.google.com/maps/place/BCA+KCU+CITY+TOWER/@-6.199065,106.8214093,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5f7ff050029:0x924db8c9274451d4!8m2!3d-6.199065!4d106.823598!16s%2Fg%2F11sy7117g8?entry=ttu
Bank BCA Jln. Gunung Sahari 45 Jakarta Pusat, JK;Hm Sampoerna Pt. (Gunung Sahari Utara), Jl. Gn. Sahari No.45, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720;https://www.google.com/maps/place/BCA+KCU+GUNSA+45/@-6.1579262,106.8357748,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5c1a7aabda9:0x985273a826a01bde!8m2!3d-6.1579262!4d106.8379635!16s%2Fg%2F1q6j936j3?entry=ttu
Bank BCA Menara BCA Grand Indonesia Lt. 28 Jln. MH Thamrin No. 1 Jakarta Pusat, JK;Jl. M.H. Thamrin No.1, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310;https://www.google.com/maps/place/BCA+KCU+Thamrin/@-6.1969564,106.8204291,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f421e2243157:0x21f63a4263786972!8m2!3d-6.1969564!4d106.8226178!16s%2Fg%2F11fm4lbknx?entry=ttu
Bank BCA Jln. Pangeran Jayakarta No.127 Jakarta Pusat, JK;Jl. Pangeran Jayakarta No.127, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730;https://www.google.com/maps/place/BCA+KCU+PANGERAN+JAYAKARTA/@-6.142501,106.8273046,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5fe9240dfc1:0x543ddaba0e4eb7ac!8m2!3d-6.142501!4d106.8294933!16s%2Fg%2F1tds8_sg?entry=ttu
BCA KCP Samanhudi;;https://www.google.com/maps/search/Bank+BCA+Jln.+KH+Samanhudi+8+Jakarta+Pusat,+JK/@-6.1622459,106.820976,15z/data=!3m1!4b1?entry=ttu
Bank BCA Jln. Suryopranoto 40 Jakarta Pusat, JK;Jl. Suryopranoto No.40, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130;https://www.google.com/maps/place/BCA+KCU+Suryopranoto/@-6.1699761,106.8135758,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7014bbfa88f:0x3ef7d0631cbc1da9!8m2!3d-6.1699761!4d106.8157645!16s%2Fg%2F11fflzp36g?entry=ttu
Bank BCA Menara BCA, Grand Indonesia Jln. MH Thamrin No. 1 Jakarta Pusat, JK;Jl. M.H. Thamrin No.1, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310;https://www.google.com/maps/place/BCA+KCU+Thamrin/@-6.1969564,106.8204291,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f421e2243157:0x21f63a4263786972!8m2!3d-6.1969564!4d106.8226178!16s%2Fg%2F11fm4lbknx?entry=ttu
Bank BCA Jln. KH. Wahid Hasyim No. 183 A-B Jakarta Pusat, JK;Jl. K.H. Wahid Hasyim No.183 A-B, RT.14/RW.6, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240;https://www.google.com/maps/place/BCA+KCU+WAHID+HASYIM/@-6.1874688,106.8147387,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f79caa037bb1:0x8a58f4786e80907c!8m2!3d-6.1874688!4d106.8169274!16s%2Fg%2F11gsn3xnv2?entry=ttu
Bank BCA Gedung Graha Motor City Level I Suite 101, Jln. Abdul Muis 24-26. Jakarta,;Gedung Graha Motor City Level I Suite 101, Jl. Abdul Muis No.24-26, RT.1/RW.8, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160;https://www.google.com/maps/place/BCA+KCP+Abdul+Muis/@-6.1734047,106.8190357,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5d5ab53bdeb:0x9ef99b933397750!8m2!3d-6.1734047!4d106.8212244!16s%2Fg%2F1tnkj532?entry=ttu
Bank BCA Komp. Agung Sedayu Blok C No.11, Jln. Mangga Dua Raya. Jakarta,;Harco Mangga Dua Plaza, Jl. Mangga Dua Raya No.1, Ancol, Kec. Pademangan, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730;https://www.google.com/maps/place/BCA+KCP+Agung+Sedayu+II/@-6.1361655,106.826293,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5f883c7e381:0x97e9ffb2fec4eca2!8m2!3d-6.1361655!4d106.8284817!16s%2Fg%2F11b6gnlcnk?entry=ttu
Bank BCA Jln. Alaydrus 48 B. Jakarta,;Jl. Alaydrus No.47, RT.8/RW.8, North Petojo, Gambir, Central Jakarta City, Jakarta 10130;https://www.google.com/maps/place/BCA+KCP+Alaydrus/@-6.1642325,106.8142515,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f677cc5af4d3:0x68180968bd5381b2!8m2!3d-6.1642325!4d106.8164402!16s%2Fg%2F1tlw6hjb?entry=ttu
Bank BCA Jln. AM Sangaji No. 020 A Rt. 003/04. Jakarta,;Jl. AM Sangaji, No. 020 A, Rt. 003/04, RT.3/RW.4, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130;https://www.google.com/maps/place/BCA+KCP+AM+Sangaji/@-6.1635188,106.8100491,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f676db848109:0x7bbae91f2c845cee!8m2!3d-6.1635188!4d106.8122378!16s%2Fg%2F1tdrzn0n?entry=ttu
Bank BCA Ruko Atrium Blok E No. 12-13. Jakarta,;Ruko Atrium Blok E No. 12-13, Senen, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410;https://www.google.com/maps/place/BCA+KCP+Atrium/@-6.174479,106.8387389,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5ca98fa9665:0x2893ff2b27037c5b!8m2!3d-6.174479!4d106.8409276!16s%2Fg%2F11b5w81sl8?entry=ttu
Bank BCA Jln. Batu Ceper Raya 18 A-B. Jakarta,;Jl. Batu Ceper Raya 18 A-B, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210;https://www.google.com/maps/place/BCA+KCP+Batu+Ceper/@-6.1627632,106.8207997,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5d961dd4b7f:0xeb036977134685ff!8m2!3d-6.1627632!4d106.8229884!16s%2Fg%2F1tdgxqk4?entry=ttu
BCA KCP Benhil;;https://www.google.com/maps/search/Bank+BCA+Jl.Bendungan+Hilir+No.14+C.+Jakarta,/@-6.2094027,106.8037926,15z/data=!3m1!4b1?entry=ttu
Bank BCA Jln. Biak No. 44 AB. Jakarta,;Jl. Biak Blk. A-B No.44, RT.8/RW.11, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;https://www.google.com/maps/place/BCA+KCP+Biak/@-6.1680059,106.8062349,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f67af2cb4f61:0x3644a24af610af68!8m2!3d-6.1680059!4d106.8084236!16s%2Fg%2F11fmz2hl3s?entry=ttu
BCA Jln. Bungur Besar Raya 32 & 32A. Jakarta,;;https://www.google.com/maps/search/Bank+BCA+Jln.+Bungur+Besar+Raya+32/@-6.1645912,106.8389002,17z/data=!3m1!4b1?entry=ttu
BCA KCP Cempaka Putih Jalan Letjend Suprapto No.30 EF, RW.3, Cemp. Putih Bar., Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640;;https://www.google.com/maps/search/Bank+BCA+Jl.+Letjend.+Suprapto+No.+62+Cempaka+Putih.+Jakarta,/@-6.1711643,106.8470425,14z/data=!3m1!4b1?entry=ttu
Jl. Letjen Suprapto No.30 EF, RT.8/RW.3, Cemp. Putih Bar., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640;;https://www.google.com/maps/search/Bank+BCA+Jln.+Letjen+Suprapto+No.30+EF.+Jakarta,/@-6.1732445,106.8538103,16z/data=!3m1!4b1?entry=ttu
Jl. Letjen Suprapto No.30 EF, RT.8/RW.3, Cemp. Putih Bar., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640;;https://www.google.com/maps/search/Bank+BCA+Jln.+Cempaka+Putih+Raya+102+C-D.+Jakarta,/@-6.1766465,106.8549446,14z/data=!3m1!4b1?entry=ttu
Bank BCA Jln. Cideng Barat 53. Jakarta,;Jl. Cideng Barat No.53, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;https://www.google.com/maps/place/BCA+KCP+Cideng+Barat/@-6.1730735,106.8087923,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f79dae835d89:0xe1e3d48270e37635!8m2!3d-6.1730735!4d106.810981!16s%2Fg%2F11rylkw7d3?entry=ttu
Bank BCA Jln. Cideng Timur 11 F. Jakarta,;Jl. Cideng Timur No.11 F, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130;https://www.google.com/maps/place/BCA+KCP+Cideng+Timur/@-6.1640444,106.8087209,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f77b801d3383:0xf7152c95f058e846!8m2!3d-6.1640444!4d106.8109096!16s%2Fg%2F11rxy9vfc8?entry=ttu
BCA KCP KHM Mansyur Jl. KH.Moh.Mansyur No.246, Tanah Sereal, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11250;;https://www.google.com/maps/search/Bank+BCA+Kawasan+Terpadu+The+City+Center,+Gedung+Perkantoran+Tower+One+Ground+Floor,+Jl.KH.M+Mansyur+Kav.126.+Jakarta,/@-6.1539718,106.8057392,17z/data=!3m1!4b1?entry=ttu
Bank BCA Komp. Duta Merlin Blok A No. 24-25, Jln. Gajah Mada 3-5. Jakarta,;Komp. Duta Merlin Blok A No. 24-25, Jl. Gajah Mada No.3-5, RT.2/RW.8, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130;https://www.google.com/maps/place/BCA+KCP+Duta+Merlin/@-6.166061,106.8178613,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5bbd75bef7b:0x738b82df4a545d67!8m2!3d-6.166061!4d106.82005!16s%2Fg%2F11q9m8rxqx?entry=ttu
Bank BCA Wisma 46 Lantai Dasar, Jln. Jend. Sudirman Kav. 1. Jakarta,;Wisma 46 Lantai Dasar, Jln. Jend. Sudirman Kav. 1, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220;https://www.google.com/maps/place/Bank+BCA+Wisma+46/@-6.2035424,106.8180523,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f1518084afb3:0x22d6d9b26057edd6!8m2!3d-6.2035424!4d106.820241!16s%2Fg%2F1tf8b9qk?entry=ttu
Bank BCA KCP Gedung Jaya;;https://www.google.com/maps/search/Bank+BCA+Jl.+MH+Thamrin+No.+12.+Jakarta,/@-6.1909139,106.8145654,15z/data=!3m1!4b1?entry=ttu
Bank BCA Jln. R.P. Soeroso No. 25. Jakarta,;Jl. RP. Soeroso No.25, RT.9/RW.5, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330;https://www.google.com/maps/place/Bca+Kcp+Senen/@-6.191385,106.8342293,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f43eb2d036f5:0xd3dcdd3dfb0d43d6!8m2!3d-6.191385!4d106.836418!16s%2Fg%2F11j8k7gs61?entry=ttu
BCA KCP Grand Cempaka Mas;;https://www.google.com/maps/search/Bank+BCA+Ruko+Mega+Grosir+Cempaka+Mas+Blok+A%2F5-A%2F7,+Jln.Letjen+Suprapto.+Jakarta,/@-6.1711646,106.8708143,16z/data=!3m1!4b1?entry=ttu
Bank BCA Komp Harmoni Plaza Blok B No. 26-27, Jln. Suryopranoto 2. Jakarta,;Harmoni Plaza, Ruko, Jl. Suryopranoto No.2, RT.2/RW.8, Petojo Utara, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130;https://www.google.com/maps/place/BCA+KCP+Harmoni+Plaza/@-6.1679886,106.8171671,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5d7b60599bd:0xcb9fb340e3bdc344!8m2!3d-6.1679886!4d106.8193558!16s%2Fg%2F1tdv9_zz?entry=ttu
Bank BCA Jln. KH H. Ashari 5 AA. Jakarta,;Jl. KH H. Ashari 5 AA, Petojo Utara, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130;https://www.google.com/maps/place/BCA+KCP+Hasyim+Ashari/@-6.1649962,106.8160237,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5d8719ab099:0x638478b9518f3c43!8m2!3d-6.1649962!4d106.8182124!16s%2Fg%2F1th3qyvf?entry=ttu
Bank BCA ITC Roxy Mas Basement 13, Jln.KH.Hasyim Ashari 125. Jakarta,;ITC ROXY MAS, Jl. KH. Hasyim Ashari No.125, RW.8, Cideng, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;https://www.google.com/maps/place/BCA/@-6.1670565,106.8012279,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f66f9fef4d5b:0xfd44bf41855e0221!8m2!3d-6.1670565!4d106.8034166!16s%2Fg%2F1td826dy?entry=ttu
Bank BCA ITC Roxy Mas Lt. 4 Blok E No. 26-38, Jln. KH Hasyim Ashari No. 125. Jakarta,;BCA  3,7(12)Bank · ITC ROXY MAS, Jl. KH. Hasyim Ashari No.125, RW.8Bank BCA ITC Roxy Mas · Jln. KH Hasyim Ashari;https://www.google.com/maps/search/Bank+BCA+ITC+Roxy+Mas+Lt.+4+Blok+E+No.+26-38,+Jln.+KH+Hasyim+Ashari+No.+125.+Jakarta,/@-6.1656938,106.8025481,15z/data=!3m1!4b1?entry=ttu
BCA Jl. Pangeran Jayakarta No.127, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730;;https://www.google.com/maps/search/Bank+BCA+Jln.+P.+Jayakarta+26+Blok+A%2F2-3.+Jakarta,/@-6.1417971,106.8251019,17z/data=!3m1!4b1?entry=ttu
BCA KCP Jembatan Lima;;https://www.google.com/maps/search/Bank+BCA+Jln.+KH.+Moch.+Mansyur+15+F.+Jakarta,/@-6.1582318,106.7977235,15z/data=!3m1!4b1?entry=ttu
